id,dist,mag,absmag,spect,x,y,z
319814,141.4507,9.42,3.667,G6 IV/V,48.7233,109.5011,-75.1249
319824,259.716,7.95,0.878,K0 III,26.247,58.992,-251.562
319827,678.7565,7.98,-1.179,K3/4 III,187.622,421.696,-497.675
319837,422.7756,9.06,0.929,A0,145.956,328.1,223.129
319843,140.1329,7.7,1.967,K0,55.502,124.769,31.457
319857,68.6014,7.05,2.868,F0,16.584,37.289,55.142
319863,46.2551,4.8,1.474,A7V,17.932,40.32,13.866
319886,146.1286,7.53,1.706,A1/2 V,32.114,72.227,-122.904
319893,644.2284,9.17,0.125,K2 III,224.703,505.392,-330.329
319899,115.6577,8.47,3.154,F3 V,44.1187,99.2354,-39.7819
319924,213.4314,10.59,3.944,F8,85.946,193.394,27.66
319937,127.4312,7.03,1.504,F0,24.267,54.612,112.549
319939,165.2598,8.08,1.989,K0 III/IV,64.493,145.141,-45.668
319955,134.8954,9.76,4.11,G0,41.358,93.094,88.43
319968,64.2098,9.82,5.782,K0,17.722,39.898,-47.085
319976,27.5262,6.28,4.081,G2/8 + (F),6.074,13.675,-23.104
319981,47.9474,7.58,4.176,G 1 V,18.8198,42.3746,12.2146
319990,284.6894,7.36,0.088,B6 V,88.448,199.159,-183.195
319991,198.8072,8.92,2.428,F6/7 V,35.133,79.11,-178.974
320015,165.6118,6.84,0.745,A2,41.435,93.319,130.392
320025,178.7841,6.42,0.158,K0,70.919,159.739,37.653
320030,43.1018,7.13,3.958,F 8 V,16.246,36.593,15.962
320045,182.951,9.19,2.878,G3 V,48.76,109.845,-137.941
320046,182.7694,9.33,3.02,F8,32.289,72.739,-164.533
320052,59.7956,7.06,3.177,F5 V,16.653,37.521,-43.478
320060,336.9577,7.71,0.072,K0,135.571,305.48,42.933
320068,46.5183,9.99,6.652,K4V,17.945,40.438,14.377
320075,386.8871,8.2,0.262,K2,45.685,102.957,370.127
320118,447.2921,7.94,-0.313,K4 III,101.838,229.627,-370.095
320165,50.1027,6.96,3.461,F 5 V,19.409,43.784,14.715
320192,575.8431,8.24,-0.562,K3 III,190.455,429.77,-332.595
320206,268.9543,8.79,1.642,F0,52.451,118.372,235.74
320217,209.1033,7.3,0.698,B 8 V,69.962,157.905,117.88
320231,238.4376,9.31,2.423,G0 V,64.434,145.442,-177.616
320239,430.6044,9.69,1.52,G5,162.008,365.704,-159.481
320250,223.3867,8.64,1.895,F8,74.721,168.693,125.94
320258,79.1848,7.76,3.267,F0/2 V,32.037,72.333,3.441
320276,130.9538,9.57,3.984,F5,38.4,86.713,90.306
320277,93.6514,7.11,2.252,A2,28.2987,63.906,62.3362
320298,45.9095,7.79,4.48,G2V,17.785,40.169,13.335
320304,210.9395,9.21,2.589,G8 IV,41.842,94.514,-183.88
320311,145.7754,5.73,-0.088,B7V,48.846,110.339,81.792
320321,135.1455,7.95,2.296,F2,50.451,113.972,52.244
320325,668.635,9.14,0.014,G5,261.886,591.641,-168.669
320353,255.807,8.26,1.22,A0 VN,74.442,168.212,-177.765
320380,129.591,8.47,2.907,F6 V,45.764,103.436,-63.25
320383,249.4872,8.93,1.945,A0,25.333,57.261,241.502
320387,271.2247,8.02,0.853,K0 III,39.336,88.914,-253.199
320392,49.2058,6.87,3.41,F2,12.569,28.413,38.156
320394,816.7157,9.73,0.17,A7,329.543,744.968,58.725
320406,711.0303,9.38,0.121,B8,240.342,543.382,390.558
320442,208.9511,8.81,2.21,A2 V,82.555,186.72,-44.508
320446,1049.6347,8.45,-1.655,K2,311.796,705.276,712.111
320470,40.6174,5.77,2.726,F5,13.619,30.814,22.689
320492,136.7222,9.47,3.791,G0 IV,14.759,33.401,-131.755
320498,373.0691,8.6,0.741,K0 III,119.438,270.324,-227.684
320512,66.2047,9.66,5.556,G8 V,22.103,50.031,-37.302
320530,137.914,7.87,2.172,F0,54.317,122.969,30.799
320551,632.0603,8.76,-0.244,B9.5 V,236.961,536.565,-235.472
320560,50.9684,8.1,4.563,G5 V,20.349,46.082,-7.756
320563,128.3631,7.22,1.678,A0,51.0565,115.6235,22.3934
320565,383.3424,9.55,1.632,G8 V,135.646,307.191,-184.893
320584,266.6822,7.35,0.22,B 8 V,101.893,230.793,86.441
320587,57.7752,8.93,5.121,G8 V,23.255,52.676,4.734
320609,313.146,8.22,0.741,K0 III,125.82,285.071,-31.048
320637,130.105,7.7,2.129,A3 V,51.8425,117.4936,-20.854
320662,197.5274,11.15,4.672,G0,72.011,163.242,84.756
320676,48.3599,11.66,8.238,M0.5Ve,18.7706,42.5595,13.2284
320733,55.175,7.69,3.981,G5 V,14.12,32.031,-42.649
320748,263.4542,7.91,0.806,K0 III,93.629,212.448,-124.53
320752,140.4735,8.76,3.022,G8 V,44.437,100.83,-87.129
320753,416.7786,8.57,0.47,K7,106.127,240.812,323.189
320763,64.6852,8,3.946,F7 V,5.563,12.625,-63.197
320792,68.8464,8.64,4.451,G6 IV,19.718,44.76,-48.451
320842,91.612,6.55,1.74,F3/5 IV,30.331,68.8836,-52.2281
320852,46.8639,5.97,2.616,F4V,17.85,40.544,15.29
320869,322.7385,8.11,0.566,A2,67.747,153.908,275.469
320919,52.6316,10.31,6.704,M2,20.272,46.075,15.377
320926,54.9023,8.41,4.712,G0,21.629,49.159,11.394
320941,257.9654,8.17,1.112,K0 III,96.834,220.132,-93.334
320974,158.6269,8.32,2.318,F3 V,40.2617,91.5693,-123.1126
321005,222.495,5.94,-0.797,K4/5 III,43.079,98.008,-195.045
321021,222.6492,8.53,1.792,F2 II/III,31.533,71.752,-208.399
321034,668.4279,9.7,0.575,K 5 III,229.942,523.278,346.558
321035,307.2291,8.59,1.153,G8/K0 V,103.9772,236.6197,-166.1016
321087,43.7252,7.89,4.686,G5 V,7.686,17.499,-39.327
321097,639.3822,7.89,-1.139,K2,183.804,418.512,447.071
321126,64.1723,7.86,3.823,F5,23.237,52.924,27.879
321176,89.8619,8.25,3.482,G1 V,17.165,39.109,-79.063
321248,218.3997,7.46,0.764,K0 III,87.279,199.043,-21.51
321269,320.0978,8.42,0.894,K0,13.252,30.228,318.392
321281,37.27,6.38,3.523,F5 IV/V,10.734,24.488,-25.965
321283,212.9421,8.12,1.479,A0,78.227,178.459,85.891
321288,213.8987,10.46,3.809,G5,78.572,179.25,86.305
321299,103.2886,8.23,3.16,G0,32.199,73.464,65.075
321306,696.6915,8.88,-0.335,M2 (III),149.243,340.535,-589.187
321342,47.8198,4.21,0.812,A7V,17.754,40.527,18.141
321350,585.9329,8.67,-0.169,G8 III,171.532,391.587,-400.692
321351,67.2427,9.96,5.822,K0,11.9849,27.3608,60.2436
321372,43.8909,7.79,4.578,G3 IV/V,14.303,32.659,-25.597
321380,115.3482,9.22,3.91,G2 V,13.2751,30.3173,-110.4982
321381,380.8978,8.1,0.196,K0 III,94.198,215.121,-299.888
321389,214.7758,8.11,1.45,A3 IV/V,86.08,196.596,8.312
321391,45.4179,5.27,1.984,A7V,16.866,38.521,17.161
321411,256.7111,8.12,1.073,A0/1 IV/V,102.719,234.659,-16.875
321423,244.232,10.76,3.821,G0,89.639,204.811,98.318
321429,108.6483,8.08,2.9,F2 V,17.846,40.782,-99.11
321432,246.4959,8.73,1.771,K0,93.499,213.666,79.78
321461,734.9159,7.43,-1.901,B 1 V,204.086,466.499,529.933
321463,94.2619,9.43,4.558,G2/3 V,30.999,70.859,-53.882
321465,47.4237,4.3,0.92,A1V,18.084,41.339,14.598
321472,128.8112,6.91,1.36,F0 V,30.987,70.8383,-103.0246
321494,504.4769,8.24,-0.274,K4 V,193.121,441.576,-149.038
321500,49.8631,11.06,7.571,K8,17.913,40.959,22.087
321507,248.0075,8.48,1.508,A5,79.074,180.819,150.198
321541,128.8718,8.94,3.389,F3/5 V,34.628,79.209,-95.576
321558,457.3244,9.46,1.159,A0,105.534,241.437,373.786
321586,260.6313,7.76,0.68,K0 III,100.11,229.084,-73.668
321609,270.2484,8.69,1.531,F0 V,52.8599,120.9764,-235.806
321628,152.8357,7.77,1.849,K2 III,60.944,139.501,-13.563
321637,111.1993,8.57,3.339,G5,37.686,86.266,59.188
321647,424.6934,7.03,-1.11,K0,169.178,387.296,41.777
321656,47.3762,6.44,3.062,G 0 V,18.234,41.746,13.012
321674,389.3017,9.91,1.959,A1 V(S),49.983,114.457,-368.724
321675,230.2014,8.17,1.359,K 0 IV,80.161,183.564,113.45
321679,291.484,8.4,1.077,A0,93.567,214.271,174.057
321681,345.8954,9.95,2.255,F2 V,108.985,249.591,-213.237
321690,299.22,8.53,1.15,K0 III,117.693,269.552,-54.976
321700,132.5155,6.76,1.149,G8 IV,53.005,121.409,-3.263
321709,69.6486,8.3,4.085,G0,12.3571,28.3071,62.4251
321710,373.6818,8.89,1.027,G8/K0 III/IV,149.307,342.03,18.997
321715,541.0067,8.18,-0.486,M4 III,166.196,380.737,-346.564
321734,130.0948,8.23,2.659,F3 V,51.8576,118.8297,-10.7216
321737,201.4626,8.6,2.079,G0,79.421,181.993,34.031
321740,40.6448,7.25,4.205,K1/2 (III) + F/G,16.244,37.224,-1.583
321743,413.6389,9.45,1.367,A 2 V,143.405,328.629,206.241
321748,373.1244,6.66,-1.199,K4/5 III,146.989,336.866,-64.322
321774,192.8747,7.34,0.914,K1 III,76.806,176.072,-17.323
321815,44.245,7.86,4.631,G2 V,6.05,13.876,-41.575
321824,336.1338,7.58,-0.053,AP SI,95.231,218.429,-237.077
321839,249.1571,8.48,1.498,K0,92.859,213.033,89.851
321841,48.1,8.99,5.579,K 2 V,18.277,41.931,14.878
321864,327.0351,8.76,1.187,G8 IV,83.59,191.804,-251.348
321890,596.3112,8.14,-0.737,K4 III,229.342,526.385,-160.96
321895,956.8576,8.1,-1.804,B 1.5V,264.363,606.786,691.013
321907,908.3219,9.2,-0.591,K5,306.662,704.002,-485.169
321908,332.8408,8.62,1.009,K0 III,111.532,256.044,-181.067
321925,44.287,8.07,4.839,G 5 V,16.734,38.423,14.319
321945,406.0427,8.99,0.947,K1 III,61.845,142.033,-375.33
321946,272.2925,8.29,1.115,F0...,53.929,123.856,236.42
321948,1022.7921,7.84,-2.209,K5,278.163,638.848,748.734
321988,49.9865,8.59,5.096,G5,10.72,24.629,42.156
322007,304.3307,8.61,1.193,K5,63.746,146.484,259.029
322015,381.3913,7.36,-0.547,B8 V,152.151,349.66,6.868
322037,47.6113,7.36,3.971,F7 V,18.917,43.482,4.274
322046,554.2721,8.7,-0.019,K5,130.624,300.29,447.192
322103,243.8349,8.1,1.165,K0 III,92.531,212.831,-74.809
322106,411.7573,8.88,0.807,K2 III(CNII),90.549,208.275,-343.463
322116,81.6098,8.37,3.811,F6 V,31.666,72.842,-18.747
322121,213.5794,6.37,-0.278,K4 III,84.8975,195.3032,16.2872
322135,51.1804,9.73,6.184,K 2 V,20.283,46.666,-5.51
322144,468.8345,8.68,0.325,K2 III,186.851,429.955,5.567
322192,330.9875,7.64,0.041,A2,97.664,224.825,222.414
322204,526.311,8.26,-0.346,B9,82.057,188.921,484.333
322222,486.6762,8.91,0.474,K3 III,90.487,208.355,-430.412
322233,73.3724,5.29,0.962,K1III,24.9357,57.4204,38.2702
322278,96.5802,9.53,4.606,G0,38.24,88.1,10.187
322338,315.7101,8.25,0.754,K0 III,108.443,249.988,-159.433
322350,107.1811,9.2,4.049,F8,34.618,79.813,62.604
322380,374.6771,8.54,0.672,G6 III,68.241,157.375,-333.105
322408,180.5054,8.28,1.998,F5,59.015,136.132,102.799
322445,329.4761,8.63,1.041,A0,111.142,256.491,174.396
322476,45.98,4.28,0.967,F0III,16.848,38.89,17.828
322479,47.569,7.36,3.973,F 8 V,17.597,40.62,17.411
322525,46.7381,4.48,1.132,F0V,17.8863,41.3069,12.5833
322526,351.7164,8.37,0.639,K2 II/III,57.6218,133.0719,-320.4307
322532,234.2351,6.06,-0.788,B 6 IV,92.027,212.539,34.987
322561,260.3343,8.2,1.122,K2 III,92.734,214.214,-115.268
322574,430.0846,9.34,1.172,K1/2 III,158.942,367.216,-157.679
322595,388.6825,10.69,2.742,F0,152.758,352.988,56.024
322609,37.3721,8.04,5.177,G1V,14.2036,32.8262,10.8353
322636,637.7846,9.38,0.357,B9,146.244,338.087,520.653
322637,126.0318,8.85,3.348,K0 IV,46.725,108.019,-45.085
322640,44.3874,8.05,4.814,G5,10.726,24.798,35.217
322643,39.236,7.8,4.832,G5/6 V,15.313,35.403,-7.184
322646,64.3286,9.76,5.718,G5,8.695,20.102,60.485
322660,472.0175,7.17,-1.2,K5 III,187.355,433.222,-4.211
322706,998.9425,10.04,0.042,B8,267.295,618.418,737.563
322719,55.634,6.81,3.083,F2 V,18.548,42.919,-30.151
322725,124.8698,9.64,4.158,F 8 V,43.212,99.998,61.038
322737,418.2874,8.18,0.073,B9,62.045,143.592,387.938
322746,309.6207,8.05,0.596,A1/2 IV,112.927,261.369,-121.65
322828,186.7134,10.15,3.794,F2,73.437,170.113,23.032
322836,124.3729,4.69,-0.784,G8III,47.675,110.444,31.59
322839,648.7219,8.39,-0.67,M2 III,146.691,339.835,-532.761
322856,380.8582,8.1,0.196,B8,148.89,344.993,62.166
322860,132.8304,6.7,1.084,A1V,40.004,92.697,-86.318
322868,107.9418,9.11,3.944,G5 V,38.017,88.097,-49.447
322887,35.6572,8.78,6.019,K0 V,12.361,28.648,-17.261
322889,138.1642,8.82,3.118,F5 V,54.617,126.586,-9.079
322892,101.9298,8.29,3.248,F6 V,23.903,55.401,-82.153
322893,97.0291,9.23,4.295,G0,37.26,86.361,23.836
322918,45.7621,8.1,4.797,G 8 V,17.356,40.238,13.186
322948,202.3807,7.49,0.959,G8 III/IV,79.644,184.676,-22.574
322969,443.1975,8.96,0.727,G8 III,58.918,136.649,-417.468
322972,222.9723,8.06,1.319,B9,66.499,154.24,146.644
322976,41.376,10.5,7.416,M0V,15.98,37.068,9.087
322998,481.1098,9.39,0.979,K0,45.541,105.659,467.15
323041,158.0804,7.3,1.306,B9 V,62.098,144.133,-18.943
323044,162.38,7.33,1.277,F0,36.257,84.159,134.052
323053,411.3975,8.1,0.029,K2 III,157.494,365.594,-103.848
323078,500.4353,10.31,1.813,A2,141.775,329.185,349.246
323085,47.2603,9.45,6.078,K5,18.3576,42.6278,8.9139
323099,49.6772,8.06,4.579,G0 V,19.638,45.606,-1.495
323113,67.6424,7.66,3.509,G5,19.592,45.505,46.054
323115,84.0576,8.13,3.507,F7IV,17.4964,40.6376,71.4716
323139,176.178,8.75,2.52,K0 IV/V,16.219,37.683,-171.335
323143,189.1115,6.86,0.476,K 5 V,71.485,166.09,55.381
323151,398.6024,9.37,1.367,A1 V,156.188,362.926,-52.67
323161,543.4396,9.45,0.774,G2/3 IV/V,187.257,435.172,-266.245
323164,321.9931,8.54,1.001,K1 III,117.187,272.346,-125.596
323166,304.8502,8.27,0.85,A0,72.7502,169.0781,243.0096
323175,70.9069,7,2.747,F7 V,26.5499,61.7126,-22.682
323195,47.9473,10.48,7.076,K7,18.449,42.893,10.898
323203,637.033,9.21,0.189,G8 III,174.294,405.255,-459.566
323221,343.6939,8.51,0.829,K0 IV,135.675,315.515,-12.969
323245,97.6562,6.11,1.162,A3 V,35.212,81.909,-39.847
323266,319.1406,7.71,0.19,G8 III + (A/F),37.616,87.514,-304.593
323311,264.5325,8.67,1.558,K2,86.623,201.611,147.74
323312,125.6752,9.53,4.034,G0,31.425,73.142,97.247
323320,64.858,7.69,3.63,F 5 V,24.188,56.305,21.242
323323,357.586,7.49,-0.277,K5,86.89,202.267,281.79
323325,144.4982,6.23,0.431,K0 III,56.9962,132.679,5.2424
323330,238.8078,6.28,-0.61,A 0 III,50.524,117.619,201.599
323341,480.1359,8.94,0.533,K0 III,166.248,387.073,-230.362
323342,224.3196,7.46,0.706,A0,83.269,193.875,76.145
323363,238.6614,8.34,1.451,K0,71.821,167.255,154.36
323365,176.454,11.96,5.727,K 2 III,62.7301,146.0921,76.5372
323370,275.6451,5.42,-1.782,K0,17.343,40.39,272.118
323381,300.2494,7.57,0.183,B8,37.033,86.257,285.198
323382,317.5387,9.02,1.511,B9 V,124.922,290.97,23.703
323409,121.4798,6.94,1.517,A0,45.515,106.042,37.958
323428,127.2135,9.57,4.047,G5,47.6535,111.0494,39.7547
323430,32.6745,6.1,3.529,F5/6 V,8.796,20.498,-23.876
323433,478.2777,9.3,0.902,G6 IV,170.919,398.309,-202.203
323444,127.91,6.87,1.335,A0 V,23.055,53.731,-113.765
323464,121.3185,8.57,3.15,G5,44.656,104.093,43.459
323476,402.0239,8.94,0.919,K1 III,116.571,271.768,-272.354
323486,264.9421,8.58,1.464,A0 V,103.177,240.56,-40.983
323634,266.7425,9.26,2.13,K0,83.579,195.199,161.442
323640,125.9604,5.53,0.029,B6V,45.635,106.592,49.209
323647,121.1301,9.62,4.204,F8,41.618,97.213,-59.077
323659,149.9895,6.76,0.88,G5,47.435,110.813,89.26
323685,80.0541,9.99,5.473,G8 V,20.541,48,-60.686
323703,156.8749,7.74,1.762,A1 V,61.388,143.479,-15.973
323722,79.1682,7.58,3.087,F5,30.897,72.237,9.734
323726,216.5031,8.21,1.533,AP EUCRSR,65.03,152.048,-139.735
323731,244.5167,8.01,1.068,A0,63.3438,148.1129,183.9525
323748,393.2832,8.9,0.926,B9.5 V,152.963,357.741,-57.404
323751,171.1887,8.92,2.753,F2 V,63.091,147.559,-59.595
323753,157.8066,8.07,2.079,A3MA7-F0,36.985,86.504,-126.697
323765,30.1874,6.72,4.321,G0,8.115,18.982,22.025
323793,532.6899,8.57,-0.062,K1/2 III,181.373,424.372,-266.027
323798,91.4027,7.75,2.945,G6 V,31.3552,73.371,-44.5869
323801,704.1141,9.22,-0.018,B8,175.18,409.938,545.013
323838,307.4747,5.87,-1.569,B7III,118.4778,277.3617,59.7867
323871,231.6777,9.42,2.596,F5/7 (V),51.001,119.437,-191.855
323892,72.9395,8.11,3.795,G0 V,26.068,61.063,-30.198
323896,168.8998,9.83,3.692,F8,65.767,154.054,21.665
323897,382.8199,8.24,0.325,K0 III,148.771,348.487,-54.546
323901,47.3313,8.4,5.024,G8/K0 V + F/G,17.76,41.605,-13.924
323912,126.3266,11.05,5.543,K0V,47.821,112.032,33.473
323915,67.8292,7.14,2.983,F8/G0 V,20.256,47.457,-44.027
323944,174.0281,8.96,2.757,A 1 III,61.87,144.9957,73.7163
323971,308.6994,8.22,0.772,K0 III,75.743,177.548,-240.904
323984,872.5073,8.71,-0.994,G5,227.742,533.902,651.422
323988,46.9836,7.41,4.05,F 8 V,17.756,41.627,12.626
323989,364.8994,9.12,1.309,A0,142.212,333.409,42.016
324023,263.542,9.24,2.136,A0,86.835,203.665,142.949
324044,349.5048,8.55,0.833,G8 III,114.729,269.149,-191.179
324075,87.8503,7.08,2.361,F3 IV,29.0756,68.2309,-47.0835
324100,329.0853,8.31,0.723,G8 III + A/F,121.693,285.641,-109.075
324109,466.4786,8.41,0.066,K5,101.76,238.867,387.543
324121,135.1404,9.94,4.286,G0,52.707,123.734,13.223
324128,278.1544,8.8,1.579,A5 V,40.834,95.871,-257.897
324135,209.8305,7.45,0.841,G5,59.947,140.749,143.614
324171,99.3826,5.74,0.753,K0 III,17.961,42.193,-88.17
324172,45.1433,7.49,4.217,F 8 V,17.311,40.668,9.183
324190,49.1339,9.48,6.023,K0,18.635,43.786,12.234
324193,346.3923,8.42,0.722,K0 IIICNII,128.9289,302.9564,-107.6216
324200,262.4435,6.97,-0.125,K0 III,100.834,236.95,-50.636
324280,253.0116,8.26,1.244,A2,97.503,229.281,44.026
324299,313.8762,10.5,3.016,F0,120.841,284.203,56.076
324312,253.5427,9.02,2,A0,64.493,151.706,192.639
324322,42.2654,9.4,6.27,K3V,15.052,35.411,17.49
324365,234.0504,7.74,0.893,A0,66.581,156.689,160.608
324375,118.9089,6.75,1.374,F5 V,43.262,101.822,-43.588
324392,592.0204,8.44,-0.422,AP SI,225.101,529.92,-137.848
324398,441.411,8.38,0.156,K0,168.794,397.381,-91.873
324424,426.4429,7.32,-0.829,K4 III,158.663,373.644,-130.652
324430,537.9373,8.69,0.036,K0,81.648,192.281,495.72
324453,190.6326,9.61,3.209,F2,72.852,171.595,39.855
324481,49.6061,5.72,2.242,AM,18.017,42.451,18.277
324482,438.359,9.04,0.831,K2 III,79.871,188.198,-387.764
324502,174.7592,8.48,2.268,A0MF0-F2,50.122,118.128,-118.635
324516,154.5731,7.46,1.514,A0,59.436,140.105,27.033
324522,463.9295,8.93,0.598,K0 III,162.8478,383.892,-203.3166
324530,202.8325,8.66,2.124,A2/3 V,55.511,130.865,-144.685
324535,123.639,6.14,0.679,K0 III,48.254,113.763,4.01
324540,227.5774,7.54,0.754,A9 IV,86.918,204.932,-47.324
324548,47.9028,9.02,5.618,G5,18.158,42.815,11.482
324553,221.6327,8.18,1.452,K0,70.862,167.101,127.188
324562,219.7918,7,0.29,B8,84.933,200.307,31.177
324585,388.2095,9,1.055,K2/3 (III),112.371,265.074,-260.413
324594,72.3024,6.69,2.394,G8 IV,27.232,64.247,-18.933
324607,145.4457,8.05,2.236,F2,21.553,50.857,134.549
324632,409.8033,6.41,-1.653,M1 III,118.876,280.592,-273.998
324656,211.7105,8.02,1.391,B9 V,80.684,190.496,-44.975
324680,226.3058,8.17,1.397,A3 V,78.8562,186.2292,-101.5617
324682,170.3984,8.66,2.503,A5,61.458,145.1421,64.7487
324703,218.2787,5.51,-1.185,B5V,9.1783,21.6812,217.0052
324704,137.5027,9.23,3.538,F5,37.873,89.466,97.307
324727,279.6625,7.01,-0.223,K0 III,100.507,237.478,-108.229
324738,284.08,8.01,0.743,K1 III,86.26,203.838,-178.075
324790,168.4272,7.8,1.668,A0,58.046,137.244,78.502
324828,365.708,8.48,0.664,K 7 III,129.969,307.441,149.434
324831,120.1382,8.99,3.592,F8,8.408,19.889,118.182
324850,82.5655,8.25,3.666,F5/6 V,13.221,31.282,-75.258
324853,699.8411,9.63,0.405,B8,191.362,452.785,498.141
324858,278.9256,8.29,1.063,K0 III,63.768,150.886,-225.758
324866,174.4564,8.34,2.132,F6 V,57.928,137.081,-91.039
324872,228.7123,10.03,3.234,F8,88.884,210.345,12.809
324881,181.6299,8.24,1.944,K2,46.1606,109.2535,137.5584
324891,228.2644,9.53,2.738,F8,36.537,86.484,-208.063
324892,359.0166,8.79,1.014,K0 III,138.698,328.303,-43.279
324893,55.4582,5.9,2.18,F 0 IV,20.872,49.4052,14.1115
324899,187.2419,7.39,1.028,K0,71.359,168.92,37.861
324944,59.5134,4.96,1.087,K2III,22.211,52.607,16.763
324956,206.6671,9.06,2.484,A2,47.8774,113.4076,166.0052
324979,77.4563,8.01,3.565,G8 IV,23.86,56.528,-47.274
324985,1236.164,9.4,-1.06,M0,458.674,1086.749,-369.725
325019,218.281,8.86,2.165,K2,23.823,56.469,209.5
325040,76.3571,8.02,3.606,F7 V,29.417,69.745,-10.036
325053,206.308,8.09,1.517,G5,66.308,157.225,115.96
325056,156.2248,5.53,-0.439,B5 III/IV,60.688,143.906,3.765
325102,40.3726,3.84,0.81,G8III,15.0772,35.7684,11.1027
325106,354.8558,8.14,0.39,G5,102.738,243.741,236.554
325115,146.0132,8,2.178,F0 V,49.231,116.809,-72.469
325140,144.3001,7.88,2.084,F3 V,47.2731,112.1954,-77.4597
325151,44.712,3.53,0.278,K0III,16.396,38.917,14.69
325161,48.053,8.62,5.211,G5,17.56,41.681,16.231
325175,74.9111,10.25,5.877,K0,10.964,26.028,69.383
325194,91.7174,5.95,1.138,K2 III,33.564,79.7,-30.554
325197,341.8687,7.63,-0.039,G2/3 V,129.8012,308.2338,-70.8355
325205,45.8453,3.4,0.094,A7III,17.1133,40.6425,12.5372
325207,51.2294,10.92,7.372,M0,17.835,42.356,22.634
325255,105.1415,7.76,2.651,F8,7.291,17.324,103.448
325256,291.5367,7.74,0.417,B8,105.8037,251.3996,102.944
325347,206.318,7.98,1.407,A0,77.305,183.865,52.771
325364,46.4061,7.83,4.497,G2V,17.17,40.848,13.789
325382,101.0792,12.02,6.997,K3V,35.897,85.418,-40.4
325399,48.2723,5.02,1.602,A7V,18.216,43.354,10.898
325400,82.3825,8.01,3.431,F3 V,31.885,75.886,3.409
325407,637.6905,8.21,-0.813,M2/3 III,238.611,567.932,-164.824
325430,51.5996,6.38,2.817,F 8 IV,17.241,41.049,26.081
325431,285.6388,9.47,2.191,K2 III,75.645,180.1,-208.402
325437,2580.8776,10.26,-1.799,B 5 III,508.925,1211.775,2221.154
325440,101.3999,8.21,3.18,G5,33.877,80.666,51.258
325441,725.0432,7.8,-1.502,B5,171.332,407.972,574.362
325471,262.4606,7.58,0.485,K0 IV,91.934,218.976,-111.729
325476,87.646,7.67,2.956,F8,19.46,46.352,71.796
325481,337.4186,8.74,1.099,A0 V,128.616,306.369,-58.715
325490,82.6202,7.71,3.125,F6 V,31.385,74.766,-15.847
325491,156.1569,7.48,1.512,G3:+...,39.171,93.315,-118.924
325519,511.6136,8.08,-0.465,M2 III,85.0241,202.6081,-462.027
325584,128.3124,8.65,3.109,F6/7 V,48.226,114.978,-30.305
325605,45.0956,6.59,3.319,F 7 V,16.7509,39.9439,12.5501
325610,11.2291,8.3,8.048,K 7 V,4.028,9.607,4.192
325624,313.402,8.45,0.969,F0,38.118,90.927,297.49
325639,141.4856,7.36,1.606,F2,40.186,95.872,95.978
325682,83.3378,8.2,3.596,F5 V,11.219,26.777,-78.117
325701,706.1195,9.04,-0.204,K0,96.563,230.528,660.407
325730,472.6032,5.61,-2.762,B2 (V)NE,177.828,424.671,-106.701
325747,570.739,8.77,-0.012,K 0 IV,151.623,362.17,-414.23
325753,84.0232,9.18,4.558,G6/8 V,20.358,48.63,-65.426
325809,115.4648,9.32,4.008,G5 V,33.641,80.411,-75.726
325826,181.0282,7.39,1.101,A2,57.036,136.358,104.52
325845,288.5364,9.03,1.729,K0 III,64.792,154.933,-234.629
325873,305.7313,9.5,2.073,A0,29.859,71.417,295.77
325907,220.4011,8.42,1.704,A3 III(M),62.963,150.651,-148.043
325916,503.1707,8.41,-0.099,M4/5 III,17.567,42.036,-501.104
325935,293.0832,7.98,0.645,K2/3 III,61.2294,146.541,-246.3216
325973,81.0592,8.78,4.236,G3/5 V,31.089,74.429,-8.024
325982,132.9782,6.53,0.911,A0,45.496,108.937,61.205
325987,117.6975,6.13,0.776,K1 III,31.212,74.739,-85.396
325997,43.0849,7.02,3.848,F 7 V,15.83,37.909,12.988
325999,305.0851,10.28,2.858,F0,116.956,280.088,30.802
326018,120.7008,8.78,3.371,F5 V,43.289,103.683,-44.098
326039,505.2354,9.4,0.883,A,101.79,243.852,430.625
326046,77.5643,7.8,3.352,F2 V,28.983,69.437,-18.835
326050,435.7866,9.18,0.984,K0 III,157.265,376.777,-152.37
326068,230.5911,10.56,3.746,K0,87.579,209.864,38.201
326074,410.5018,8.68,0.613,A2 V,157.658,377.822,-30.109
326094,383.6606,10.07,2.15,F0,123.079,295.001,-212.182
326115,246.5124,7.86,0.901,K0 III,94.811,227.313,-10.383
326122,269.465,8.74,1.587,K0 III,76.416,183.22,-182.215
326144,156.3541,9.13,3.159,F6 V,49.119,117.796,-90.322
326150,588.8218,9.15,0.3,F5,163.851,392.98,406.732
326181,46.6449,6.9,3.556,F 6 V,17.078,40.98,14.308
326193,58.0634,9.19,5.37,G5,19.957,47.893,26.063
326200,1072.1701,8.64,-1.511,K5,261.691,628.058,828.619
326207,45.4412,8.95,5.663,G5,16.631,39.917,13.962
326225,235.0568,6.78,-0.076,K1 III,81.045,194.564,-104.058
326227,163.0837,7.72,1.658,K1III+,60.874,146.14,39.163
326233,237.5628,8.05,1.171,A1 V,38.057,91.368,-215.962
326257,349.8323,8.53,0.811,K1 III/IV,118.317,284.121,-166.31
